doc_id,task,row_key,column,field_type,value_correct
D104,T5,2567-ศษ-800,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D104,T5,2567-ศษ-800,หมายเหตุ,ข้อความ,
D104,T5,2567-กษ-357,รหัสกิจกรรม,ข้อความ,2567-กษ-357
D104,T5,2567-กษ-357,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดเก็บข้อมูลกลุ่มวิสาหกิจชุมชน
D104,T5,2567-กษ-357,หน่วยงานรับผิดชอบ,ข้อความ,องค์การบริหารส่วนตำบลหนองปลาไหล
D104,T5,2567-กษ-357,งบจัดสรร,เงินบาท,188500
D104,T5,2567-กษ-357,เบิกจ่าย,เงินบาท,156500
D104,T5,2567-กษ-357,จำนวนผู้เข้าร่วม,จำนวนนับ,166
D104,T5,2567-กษ-357,กลุ่มเป้าหมาย,รายการ,ผู้ค้าในตลาดสด
D104,T5,2567-กษ-357,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D104,T5,2567-กษ-357,หมายเหตุ,ข้อความ,
D104,T5,2567-ศษ-067,รหัสกิจกรรม,ข้อความ,2567-ศษ-067
D104,T5,2567-ศษ-067,ชื่อกิจกรรม,ข้อความ,โครงการจัดเก็บข้อมูลเศรษฐกิจฐานราก
D104,T5,2567-ศษ-067,หน่วยงานรับผิดชอบ,ข้อความ,อบต.หนองปลาไหล
D104,T5,2567-ศษ-067,งบจัดสรร,เงินบาท,498500
D104,T5,2567-ศษ-067,เบิกจ่าย,เงินบาท,432000
D104,T5,2567-ศษ-067,จำนวนผู้เข้าร่วม,จำนวนนับ,605
D104,T5,2567-ศษ-067,กลุ่มเป้าหมาย,รายการ,ผู้พิการและผู้ดูแล
D104,T5,2567-ศษ-067,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D104,T5,2567-ศษ-067,หมายเหตุ,ข้อความ,
D104,T5,2567-ทถ-627,รหัสกิจกรรม,ข้อความ,2567-ทถ-627
D104,T5,2567-ทถ-627,ชื่อกิจกรรม,ข้อความ,กิจกรรมประชาสัมพันธ์ศูนย์พัฒนาเด็กเล็ก
D104,T5,2567-ทถ-627,หน่วยงานรับผิดชอบ,ข้อความ,อบต.หนองปลาไหล
D104,T5,2567-ทถ-627,งบจัดสรร,เงินบาท,467500
D104,T5,2567-ทถ-627,เบิกจ่าย,เงินบาท,446000
D104,T5,2567-ทถ-627,จำนวนผู้เข้าร่วม,จำนวนนับ,171
D104,T5,2567-ทถ-627,กลุ่มเป้าหมาย,รายการ,ผู้ป่วยติดเตียงและผู้ดูแลที่บ้าน
D104,T5,2567-ทถ-627,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D104,T5,2567-ทถ-627,หมายเหตุ,ข้อความ,
D104,T5,2567-กษ-874,รหัสกิจกรรม,ข้อความ,2567-กษ-874
D104,T5,2567-กษ-874,ชื่อกิจกรรม,ข้อความ,กิจกรรมประชาสัมพันธ์ถนนสายหลักในเขตพื้นที่
D104,T5,2567-กษ-874,หน่วยงานรับผิดชอบ,ข้อความ,อบต.หนองปลาไหล
D104,T5,2567-กษ-874,งบจัดสรร,เงินบาท,377500
D104,T5,2567-กษ-874,เบิกจ่าย,เงินบาท,272500
D104,T5,2567-กษ-874,จำนวนผู้เข้าร่วม,จำนวนนับ,119
D104,T5,2567-กษ-874,กลุ่มเป้าหมาย,รายการ,แกนนำสุขภาพประจำครอบครัว
D104,T5,2567-กษ-874,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D104,T5,2567-กษ-874,หมายเหตุ,ข้อความ,
D104,T5,2567-ทถ-814,รหัสกิจกรรม,ข้อความ,2567-ทถ-814
D104,T5,2567-ทถ-814,ชื่อกิจกรรม,ข้อความ,โครงการจัดประชุมการจัดการน้ำเสียชุมชน
D104,T5,2567-ทถ-814,หน่วยงานรับผิดชอบ,ข้อความ,อบต.หนองปลาไหล
D104,T5,2567-ทถ-814,งบจัดสรร,เงินบาท,79500
D104,T5,2567-ทถ-814,เบิกจ่าย,เงินบาท,60500
D104,T5,2567-ทถ-814,จำนวนผู้เข้าร่วม,จำนวนนับ,83
D104,T5,2567-ทถ-814,กลุ่มเป้าหมาย,รายการ,กลุ่มออมทรัพย์เพื่อการผลิต
D104,T5,2567-ทถ-814,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D104,T5,2567-ทถ-814,หมายเหตุ,ข้อความ,
D104,T5,2567-พช-313,รหัสกิจกรรม,ข้อความ,2567-พช-313
D104,T5,2567-พช-313,ชื่อกิจกรรม,ข้อความ,โครงการตรวจเยี่ยมอาสาสมัครสาธารณสุขประจำหมู่บ้าน
D104,T5,2567-พช-313,หน่วยงานรับผิดชอบ,ข้อความ,องค์การบริหารส่วนตำบลหนองปลาไหล
D104,T5,2567-พช-313,งบจัดสรร,เงินบาท,201000
D104,T5,2567-พช-313,เบิกจ่าย,เงินบาท,165000
D104,T5,2567-พช-313,จำนวนผู้เข้าร่วม,จำนวนนับ,1408
D104,T5,2567-พช-313,กลุ่มเป้าหมาย,รายการ,ผู้พิการและผู้ดูแล
D104,T5,2567-พช-313,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D104,T5,2567-พช-313,หมายเหตุ,ข้อความ,
D105,T5,2567-ทถ-902,รหัสกิจกรรม,ข้อความ,2567-ทถ-902
D105,T5,2567-ทถ-902,ชื่อกิจกรรม,ข้อความ,โครงการประชาสัมพันธ์กลุ่มวิสาหกิจชุมชน
D105,T5,2567-ทถ-902,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานส่งเสริมการปกครองท้องถิ่นจังหวัดชุมพร
D105,T5,2567-ทถ-902,งบจัดสรร,เงินบาท,352000
D105,T5,2567-ทถ-902,เบิกจ่าย,เงินบาท,270000
D105,T5,2567-ทถ-902,จำนวนผู้เข้าร่วม,จำนวนนับ,199
D105,T5,2567-ทถ-902,กลุ่มเป้าหมาย,รายการ,ผู้ค้าในตลาดสด
D105,T5,2567-ทถ-902,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D105,T5,2567-ทถ-902,หมายเหตุ,ข้อความ,
D105,T5,2567-พช-265,รหัสกิจกรรม,ข้อความ,2567-พช-265
D105,T5,2567-พช-265,ชื่อกิจกรรม,ข้อความ,โครงการตรวจเยี่ยมเศรษฐกิจฐานราก
D105,T5,2567-พช-265,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานส่งเสริมการปกครองท้องถิ่นจังหวัดชุมพร
D105,T5,2567-พช-265,งบจัดสรร,เงินบาท,302500
D105,T5,2567-พช-265,เบิกจ่าย,เงินบาท,290000
D105,T5,2567-พช-265,จำนวนผู้เข้าร่วม,จำนวนนับ,92
D105,T5,2567-พช-265,กลุ่มเป้าหมาย,รายการ,อาสาสมัครสาธารณสุขประจำหมู่บ้าน
D105,T5,2567-พช-265,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D105,T5,2567-พช-265,หมายเหตุ,ข้อความ,
D105,T5,2567-ศษ-816,รหัสกิจกรรม,ข้อความ,2567-ศษ-816
D105,T5,2567-ศษ-816,ชื่อกิจกรรม,ข้อความ,โครงการประชาสัมพันธ์กลุ่มวิสาหกิจชุมชน
D105,T5,2567-ศษ-816,หน่วยงานรับผิดชอบ,ข้อความ,สถจ.ชุมพร
D105,T5,2567-ศษ-816,งบจัดสรร,เงินบาท,266500
D105,T5,2567-ศษ-816,เบิกจ่าย,เงินบาท,188000
D105,T5,2567-ศษ-816,จำนวนผู้เข้าร่วม,จำนวนนับ,1176
D105,T5,2567-ศษ-816,กลุ่มเป้าหมาย,รายการ,กลุ่มออมทรัพย์เพื่อการผลิต
D105,T5,2567-ศษ-816,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D105,T5,2567-ศษ-816,หมายเหตุ,ข้อความ,
D105,T5,2567-ศษ-289,รหัสกิจกรรม,ข้อความ,2567-ศษ-289
D105,T5,2567-ศษ-289,ชื่อกิจกรรม,ข้อความ,กิจกรรมอบรมเชิงปฏิบัติการเศรษฐกิจฐานราก
D105,T5,2567-ศษ-289,หน่วยงานรับผิดชอบ,ข้อความ,สถจ.ชุมพร
D105,T5,2567-ศษ-289,งบจัดสรร,เงินบาท,561000
D105,T5,2567-ศษ-289,เบิกจ่าย,เงินบาท,353500
D105,T5,2567-ศษ-289,จำนวนผู้เข้าร่วม,จำนวนนับ,42
D105,T5,2567-ศษ-289,กลุ่มเป้าหมาย,รายการ,นักท่องเที่ยว
D105,T5,2567-ศษ-289,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D105,T5,2567-ศษ-289,หมายเหตุ,ข้อความ,
D105,T5,2567-พช-871,รหัสกิจกรรม,ข้อความ,2567-พช-871
D105,T5,2567-พช-871,ชื่อกิจกรรม,ข้อความ,โครงการประชาสัมพันธ์เศรษฐกิจฐานราก
D105,T5,2567-พช-871,หน่วยงานรับผิดชอบ,ข้อความ,สถจ.ชุมพร
D105,T5,2567-พช-871,งบจัดสรร,เงินบาท,251000
D105,T5,2567-พช-871,เบิกจ่าย,เงินบาท,234000
D105,T5,2567-พช-871,จำนวนผู้เข้าร่วม,จำนวนนับ,249
D105,T5,2567-พช-871,กลุ่มเป้าหมาย,รายการ,ผู้นำศาสนา
D105,T5,2567-พช-871,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D105,T5,2567-พช-871,หมายเหตุ,ข้อความ,
D105,T5,2567-ทถ-829,รหัสกิจกรรม,ข้อความ,2567-ทถ-829
D105,T5,2567-ทถ-829,ชื่อกิจกรรม,ข้อความ,โครงการจัดประชุมระบบประปาหมู่บ้าน
D105,T5,2567-ทถ-829,หน่วยงานรับผิดชอบ,ข้อความ,สถจ.ชุมพร
D105,T5,2567-ทถ-829,งบจัดสรร,เงินบาท,802000
D105,T5,2567-ทถ-829,เบิกจ่าย,เงินบาท,755000
D105,T5,2567-ทถ-829,จำนวนผู้เข้าร่วม,จำนวนนับ,400
D105,T5,2567-ทถ-829,กลุ่มเป้าหมาย,รายการ,แรงงานนอกระบบ
D105,T5,2567-ทถ-829,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D105,T5,2567-ทถ-829,หมายเหตุ,ข้อความ,
D106,T5,2568-กษ-467,รหัสกิจกรรม,ข้อความ,2568-กษ-467
D106,T5,2568-กษ-467,ชื่อกิจกรรม,ข้อความ,โครงการจัดประชุมถนนสายหลักในเขตพื้นที่
D106,T5,2568-กษ-467,หน่วยงานรับผิดชอบ,ข้อความ,องค์การบริหารส่วนตำบลบ้านแหลม
D106,T5,2568-กษ-467,งบจัดสรร,เงินบาท,242000
D106,T5,2568-กษ-467,เบิกจ่าย,เงินบาท,133500
D106,T5,2568-กษ-467,จำนวนผู้เข้าร่วม,จำนวนนับ,331
D106,T5,2568-กษ-467,กลุ่มเป้าหมาย,รายการ,ผู้ประกันตนตามมาตรา 40
D106,T5,2568-กษ-467,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D106,T5,2568-กษ-467,หมายเหตุ,ข้อความ,
D106,T5,2568-ศษ-581,รหัสกิจกรรม,ข้อความ,2568-ศษ-581
D106,T5,2568-ศษ-581,ชื่อกิจกรรม,ข้อความ,โครงการจัดประชุมการป้องกันโรคไข้เลือดออก
D106,T5,2568-ศษ-581,หน่วยงานรับผิดชอบ,ข้อความ,อบต.บ้านแหลม
D106,T5,2568-ศษ-581,งบจัดสรร,เงินบาท,494000
D106,T5,2568-ศษ-581,เบิกจ่าย,เงินบาท,395500
D106,T5,2568-ศษ-581,จำนวนผู้เข้าร่วม,จำนวนนับ,50
D106,T5,2568-ศษ-581,กลุ่มเป้าหมาย,รายการ,ครัวเรือนยากจน
D106,T5,2568-ศษ-581,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D106,T5,2568-ศษ-581,หมายเหตุ,ข้อความ,
D106,T5,2568-ศษ-661,รหัสกิจกรรม,ข้อความ,2568-ศษ-661
D106,T5,2568-ศษ-661,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดประชุมเศรษฐกิจฐานราก
D106,T5,2568-ศษ-661,หน่วยงานรับผิดชอบ,ข้อความ,อบต.บ้านแหลม
D106,T5,2568-ศษ-661,งบจัดสรร,เงินบาท,575500
D106,T5,2568-ศษ-661,เบิกจ่าย,เงินบาท,429000
D106,T5,2568-ศษ-661,จำนวนผู้เข้าร่วม,จำนวนนับ,1121
D106,T5,2568-ศษ-661,กลุ่มเป้าหมาย,รายการ,กลุ่มออมทรัพย์เพื่อการผลิต
D106,T5,2568-ศษ-661,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D106,T5,2568-ศษ-661,หมายเหตุ,ข้อความ,
D106,T5,2568-สค-968,รหัสกิจกรรม,ข้อความ,2568-สค-968
D106,T5,2568-สค-968,ชื่อกิจกรรม,ข้อความ,โครงการอบรมเชิงปฏิบัติการการเกษตรปลอดภัย
D106,T5,2568-สค-968,หน่วยงานรับผิดชอบ,ข้อความ,องค์การบริหารส่วนตำบลบ้านแหลม
D106,T5,2568-สค-968,งบจัดสรร,เงินบาท,122000
D106,T5,2568-สค-968,เบิกจ่าย,เงินบาท,83500
D106,T5,2568-สค-968,จำนวนผู้เข้าร่วม,จำนวนนับ,38
D106,T5,2568-สค-968,กลุ่มเป้าหมาย,รายการ,ผู้นำชุมชนและปราชญ์ชาวบ้าน
D106,T5,2568-สค-968,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D106,T5,2568-สค-968,หมายเหตุ,ข้อความ,
D106,T5,2568-พช-522,รหัสกิจกรรม,ข้อความ,2568-พช-522
D106,T5,2568-พช-522,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดทำแผนอาสาสมัครสาธารณสุขประจำหมู่บ้าน
D106,T5,2568-พช-522,หน่วยงานรับผิดชอบ,ข้อความ,อบต.บ้านแหลม
D106,T5,2568-พช-522,งบจัดสรร,เงินบาท,175500
D106,T5,2568-พช-522,เบิกจ่าย,เงินบาท,152000
D106,T5,2568-พช-522,จำนวนผู้เข้าร่วม,จำนวนนับ,222
D106,T5,2568-พช-522,กลุ่มเป้าหมาย,รายการ,แกนนำสุขภาพประจำครอบครัว
D106,T5,2568-พช-522,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D106,T5,2568-พช-522,หมายเหตุ,ข้อความ,
D106,T5,2568-ศษ-582,รหัสกิจกรรม,ข้อความ,2568-ศษ-582
D106,T5,2568-ศษ-582,ชื่อกิจกรรม,ข้อความ,โครงการตรวจเยี่ยมอาสาสมัครสาธารณสุขประจำหมู่บ้าน
D106,T5,2568-ศษ-582,หน่วยงานรับผิดชอบ,ข้อความ,อบต.บ้านแหลม
D106,T5,2568-ศษ-582,งบจัดสรร,เงินบาท,405000
D106,T5,2568-ศษ-582,เบิกจ่าย,เงินบาท,292000
D106,T5,2568-ศษ-582,จำนวนผู้เข้าร่วม,จำนวนนับ,38
D106,T5,2568-ศษ-582,กลุ่มเป้าหมาย,รายการ,เด็กและเยาวชน
D106,T5,2568-ศษ-582,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D106,T5,2568-ศษ-582,หมายเหตุ,ข้อความ,
D107,T5,2568-สธ-372,รหัสกิจกรรม,ข้อความ,2568-สธ-372
D107,T5,2568-สธ-372,ชื่อกิจกรรม,ข้อความ,โครงการสำรวจข้อมูลถนนสายหลักในเขตพื้นที่
D107,T5,2568-สธ-372,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตดอนเมือง
D107,T5,2568-สธ-372,งบจัดสรร,เงินบาท,847500
D107,T5,2568-สธ-372,เบิกจ่าย,เงินบาท,759500
D107,T5,2568-สธ-372,จำนวนผู้เข้าร่วม,จำนวนนับ,1459
D107,T5,2568-สธ-372,กลุ่มเป้าหมาย,รายการ,กลุ่มเปราะบางและผู้ด้อยโอกาส
D107,T5,2568-สธ-372,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D107,T5,2568-สธ-372,หมายเหตุ,ข้อความ,
D107,T5,2568-ศษ-134,รหัสกิจกรรม,ข้อความ,2568-ศษ-134
D107,T5,2568-ศษ-134,ชื่อกิจกรรม,ข้อความ,โครงการสำรวจข้อมูลคุณภาพชีวิตผู้สูงอายุ
D107,T5,2568-ศษ-134,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตดอนเมือง
D107,T5,2568-ศษ-134,งบจัดสรร,เงินบาท,221500
D107,T5,2568-ศษ-134,เบิกจ่าย,เงินบาท,180000
D107,T5,2568-ศษ-134,จำนวนผู้เข้าร่วม,จำนวนนับ,154
D107,T5,2568-ศษ-134,กลุ่มเป้าหมาย,รายการ,กลุ่มเปราะบางและผู้ด้อยโอกาส
D107,T5,2568-ศษ-134,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D107,T5,2568-ศษ-134,หมายเหตุ,ข้อความ,
D107,T5,2568-กษ-928,รหัสกิจกรรม,ข้อความ,2568-กษ-928
D107,T5,2568-กษ-928,ชื่อกิจกรรม,ข้อความ,กิจกรรมสำรวจข้อมูลระบบประปาหมู่บ้าน
D107,T5,2568-กษ-928,หน่วยงานรับผิดชอบ,ข้อความ,สนง.เขตดอนเมือง
D107,T5,2568-กษ-928,งบจัดสรร,เงินบาท,362500
D107,T5,2568-กษ-928,เบิกจ่าย,เงินบาท,233500
D107,T5,2568-กษ-928,จำนวนผู้เข้าร่วม,จำนวนนับ,121
D107,T5,2568-กษ-928,กลุ่มเป้าหมาย,รายการ,ข้าราชการและเจ้าหน้าที่ของรัฐ
D107,T5,2568-กษ-928,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D107,T5,2568-กษ-928,หมายเหตุ,ข้อความ,
D107,T5,2568-สค-588,รหัสกิจกรรม,ข้อความ,2568-สค-588
D107,T5,2568-สค-588,ชื่อกิจกรรม,ข้อความ,โครงการอบรมเชิงปฏิบัติการระบบประปาหมู่บ้าน
D107,T5,2568-สค-588,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตดอนเมือง
D107,T5,2568-สค-588,งบจัดสรร,เงินบาท,20500
D107,T5,2568-สค-588,เบิกจ่าย,เงินบาท,13000
D107,T5,2568-สค-588,จำนวนผู้เข้าร่วม,จำนวนนับ,36
D107,T5,2568-สค-588,กลุ่มเป้าหมาย,รายการ,กลุ่มเปราะบางและผู้ด้อยโอกาส
D107,T5,2568-สค-588,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D107,T5,2568-สค-588,หมายเหตุ,ข้อความ,
D107,T5,2568-ศษ-682,รหัสกิจกรรม,ข้อความ,2568-ศษ-682
D107,T5,2568-ศษ-682,ชื่อกิจกรรม,ข้อความ,กิจกรรมตรวจเยี่ยมการบริหารจัดการขยะมูลฝอย
D107,T5,2568-ศษ-682,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเขตดอนเมือง
D107,T5,2568-ศษ-682,งบจัดสรร,เงินบาท,511500
D107,T5,2568-ศษ-682,เบิกจ่าย,เงินบาท,320500
D107,T5,2568-ศษ-682,จำนวนผู้เข้าร่วม,จำนวนนับ,506
D107,T5,2568-ศษ-682,กลุ่มเป้าหมาย,รายการ,ประชาชนทั่วไป
D107,T5,2568-ศษ-682,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D107,T5,2568-ศษ-682,หมายเหตุ,ข้อความ,
D107,T5,2568-สธ-529,รหัสกิจกรรม,ข้อความ,2568-สธ-529
D107,T5,2568-สธ-529,ชื่อกิจกรรม,ข้อความ,กิจกรรมอบรมเชิงปฏิบัติการศูนย์พัฒนาเด็กเล็ก
D107,T5,2568-สธ-529,หน่วยงานรับผิดชอบ,ข้อความ,สนง.เขตดอนเมือง
D107,T5,2568-สธ-529,งบจัดสรร,เงินบาท,242000
D107,T5,2568-สธ-529,เบิกจ่าย,เงินบาท,161500
D107,T5,2568-สธ-529,จำนวนผู้เข้าร่วม,จำนวนนับ,239
D107,T5,2568-สธ-529,กลุ่มเป้าหมาย,รายการ,เด็กและเยาวชน
D107,T5,2568-สธ-529,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D107,T5,2568-สธ-529,หมายเหตุ,ข้อความ,
D108,T5,2568-กษ-651,รหัสกิจกรรม,ข้อความ,2568-กษ-651
D108,T5,2568-กษ-651,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดเก็บข้อมูลศูนย์พัฒนาเด็กเล็ก
D108,T5,2568-กษ-651,หน่วยงานรับผิดชอบ,ข้อความ,พช.อ.เมือง
D108,T5,2568-กษ-651,งบจัดสรร,เงินบาท,799000
D108,T5,2568-กษ-651,เบิกจ่าย,เงินบาท,501000
D108,T5,2568-กษ-651,จำนวนผู้เข้าร่วม,จำนวนนับ,202
D108,T5,2568-กษ-651,กลุ่มเป้าหมาย,รายการ,กลุ่มออมทรัพย์เพื่อการผลิต
D108,T5,2568-กษ-651,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D108,T5,2568-กษ-651,หมายเหตุ,ข้อความ,
D108,T5,2568-สค-596,รหัสกิจกรรม,ข้อความ,2568-สค-596
D108,T5,2568-สค-596,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดประชุมศูนย์พัฒนาเด็กเล็ก
D108,T5,2568-สค-596,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานพัฒนาชุมชนอำเภอเมือง
D108,T5,2568-สค-596,งบจัดสรร,เงินบาท,499000
D108,T5,2568-สค-596,เบิกจ่าย,เงินบาท,367500
D108,T5,2568-สค-596,จำนวนผู้เข้าร่วม,จำนวนนับ,535
D108,T5,2568-สค-596,กลุ่มเป้าหมาย,รายการ,ผู้ดูแลศูนย์พัฒนาเด็กเล็ก
D108,T5,2568-สค-596,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D108,T5,2568-สค-596,หมายเหตุ,ข้อความ,
D108,T5,2568-สธ-147,รหัสกิจกรรม,ข้อความ,2568-สธ-147
D108,T5,2568-สธ-147,ชื่อกิจกรรม,ข้อความ,โครงการประชาสัมพันธ์เศรษฐกิจฐานราก
D108,T5,2568-สธ-147,หน่วยงานรับผิดชอบ,ข้อความ,พช.อ.เมือง
D108,T5,2568-สธ-147,งบจัดสรร,เงินบาท,448500
D108,T5,2568-สธ-147,เบิกจ่าย,เงินบาท,354000
D108,T5,2568-สธ-147,จำนวนผู้เข้าร่วม,จำนวนนับ,98
D108,T5,2568-สธ-147,กลุ่มเป้าหมาย,รายการ,ครัวเรือนยากจน
D108,T5,2568-สธ-147,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D108,T5,2568-สธ-147,หมายเหตุ,ข้อความ,
D108,T5,2568-กษ-946,รหัสกิจกรรม,ข้อความ,2568-กษ-946
D108,T5,2568-กษ-946,ชื่อกิจกรรม,ข้อความ,โครงการบำรุงรักษาการบริหารจัดการขยะมูลฝอย
D108,T5,2568-กษ-946,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานพัฒนาชุมชนอำเภอเมือง
D108,T5,2568-กษ-946,งบจัดสรร,เงินบาท,223000
D108,T5,2568-กษ-946,เบิกจ่าย,เงินบาท,214000
D108,T5,2568-กษ-946,จำนวนผู้เข้าร่วม,จำนวนนับ,104
D108,T5,2568-กษ-946,กลุ่มเป้าหมาย,รายการ,ผู้พิการและผู้ดูแล
D108,T5,2568-กษ-946,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D108,T5,2568-กษ-946,หมายเหตุ,ข้อความ,
D108,T5,2568-พช-131,รหัสกิจกรรม,ข้อความ,2568-พช-131
D108,T5,2568-พช-131,ชื่อกิจกรรม,ข้อความ,กิจกรรมบำรุงรักษาศูนย์พัฒนาเด็กเล็ก
D108,T5,2568-พช-131,หน่วยงานรับผิดชอบ,ข้อความ,พช.อ.เมือง
D108,T5,2568-พช-131,งบจัดสรร,เงินบาท,513500
D108,T5,2568-พช-131,เบิกจ่าย,เงินบาท,450000
D108,T5,2568-พช-131,จำนวนผู้เข้าร่วม,จำนวนนับ,149
D108,T5,2568-พช-131,กลุ่มเป้าหมาย,รายการ,สตรีและครอบครัว
D108,T5,2568-พช-131,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D108,T5,2568-พช-131,หมายเหตุ,ข้อความ,
D108,T5,2568-พช-265,รหัสกิจกรรม,ข้อความ,2568-พช-265
D108,T5,2568-พช-265,ชื่อกิจกรรม,ข้อความ,โครงการจัดประชุมถนนสายหลักในเขตพื้นที่
D108,T5,2568-พช-265,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานพัฒนาชุมชนอำเภอเมือง
D108,T5,2568-พช-265,งบจัดสรร,เงินบาท,140000
D108,T5,2568-พช-265,เบิกจ่าย,เงินบาท,114000
D108,T5,2568-พช-265,จำนวนผู้เข้าร่วม,จำนวนนับ,1542
D108,T5,2568-พช-265,กลุ่มเป้าหมาย,รายการ,เจ้าหน้าที่ท้องถิ่น
D108,T5,2568-พช-265,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D108,T5,2568-พช-265,หมายเหตุ,ข้อความ,
D109,T5,2568-ทถ-589,รหัสกิจกรรม,ข้อความ,2568-ทถ-589
D109,T5,2568-ทถ-589,ชื่อกิจกรรม,ข้อความ,กิจกรรมบำรุงรักษาถนนสายหลักในเขตพื้นที่
D109,T5,2568-ทถ-589,หน่วยงานรับผิดชอบ,ข้อความ,องค์การบริหารส่วนตำบลหนองปลาไหล
D109,T5,2568-ทถ-589,งบจัดสรร,เงินบาท,73500
D109,T5,2568-ทถ-589,เบิกจ่าย,เงินบาท,64000
D109,T5,2568-ทถ-589,จำนวนผู้เข้าร่วม,จำนวนนับ,1539
D109,T5,2568-ทถ-589,กลุ่มเป้าหมาย,รายการ,เด็กและเยาวชน
D109,T5,2568-ทถ-589,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D109,T5,2568-ทถ-589,หมายเหตุ,ข้อความ,
D109,T5,2568-สธ-269,รหัสกิจกรรม,ข้อความ,2568-สธ-269
D109,T5,2568-สธ-269,ชื่อกิจกรรม,ข้อความ,โครงการประชาสัมพันธ์ศูนย์พัฒนาเด็กเล็ก
D109,T5,2568-สธ-269,หน่วยงานรับผิดชอบ,ข้อความ,องค์การบริหารส่วนตำบลหนองปลาไหล
D109,T5,2568-สธ-269,งบจัดสรร,เงินบาท,620000
D109,T5,2568-สธ-269,เบิกจ่าย,เงินบาท,446000
D109,T5,2568-สธ-269,จำนวนผู้เข้าร่วม,จำนวนนับ,80
D109,T5,2568-สธ-269,กลุ่มเป้าหมาย,รายการ,ผู้ประกอบการร้านอาหาร
D109,T5,2568-สธ-269,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D109,T5,2568-สธ-269,หมายเหตุ,ข้อความ,
D109,T5,2568-พช-267,รหัสกิจกรรม,ข้อความ,2568-พช-267
D109,T5,2568-พช-267,ชื่อกิจกรรม,ข้อความ,โครงการบำรุงรักษาการบริหารจัดการขยะมูลฝอย
D109,T5,2568-พช-267,หน่วยงานรับผิดชอบ,ข้อความ,องค์การบริหารส่วนตำบลหนองปลาไหล
D109,T5,2568-พช-267,งบจัดสรร,เงินบาท,20500
D109,T5,2568-พช-267,เบิกจ่าย,เงินบาท,12000
D109,T5,2568-พช-267,จำนวนผู้เข้าร่วม,จำนวนนับ,580
D109,T5,2568-พช-267,กลุ่มเป้าหมาย,รายการ,ผู้ค้าในตลาดสด
D109,T5,2568-พช-267,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D109,T5,2568-พช-267,หมายเหตุ,ข้อความ,
D109,T5,2568-สค-165,รหัสกิจกรรม,ข้อความ,2568-สค-165
D109,T5,2568-สค-165,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดประชุมการเกษตรปลอดภัย
