run_id,model,task,rep,doc_id,trap_type,parse_status,trap_hit,rules_fired,overmerge,overjudge,false_alarm,oversplit,detected_but_included
R057,Claude,T2,rep2,D046,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D047,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D048,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D049,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D050,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D051,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D052,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D053,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D054,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D055,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D056,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D057,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D058,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D059,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D060,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D061,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D062,INCORRECT_UNIT,ok,0,,,,,,
R057,Claude,T2,rep2,D063,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D034,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D035,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D036,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D037,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D038,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D039,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D040,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D041,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D042,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D043,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D044,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D045,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D046,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D047,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D048,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R058,ChatGPT,T2,rep2,D049,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D050,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D051,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D052,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D053,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D054,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D055,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D056,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D057,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D058,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D059,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D060,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D061,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D062,INCORRECT_UNIT,ok,0,,,,,,
R058,ChatGPT,T2,rep2,D063,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D034,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D035,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D036,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D037,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D038,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D039,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D040,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D041,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D042,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D043,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D044,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D045,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D046,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D047,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D048,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R060,Gemini,T2,rep2,D049,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D050,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D051,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D052,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D053,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D054,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D055,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D056,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D057,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D058,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D059,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D060,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D061,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D062,INCORRECT_UNIT,ok,0,,,,,,
R060,Gemini,T2,rep2,D063,INCORRECT_UNIT,ok,0,,,,,,
R061,Gemini,T5,rep3,D101,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D102,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D103,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D104,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D105,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D106,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D107,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D108,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D109,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D110,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D111,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D112,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D113,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D114,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R061,Gemini,T5,rep3,D115,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,0.0,0.0,,
R062,Claude,T5,rep3,D101,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D102,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D103,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D104,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D105,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D106,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D107,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D108,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D109,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D110,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D111,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D112,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D113,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D114,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R062,Claude,T5,rep3,D115,STAT_OUTLIER,ok,1,no_flag_at_trap_row,,1.0,0.0,,
R063,ChatGPT,T5,rep3,D101,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D102,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D103,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D104,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D105,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D106,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D107,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D108,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D109,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D110,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D111,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D112,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D113,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D114,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R063,ChatGPT,T5,rep3,D115,STAT_OUTLIER,ok,0,,,0.0,0.0,,
R065,Claude,T1,rep1,D001,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D002,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D003,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D004,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D005,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D006,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D007,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D008,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D009,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D010,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D011,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D012,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D013,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D014,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D015,MISSING_VALUE,ok,0,,,,,,
R065,Claude,T1,rep1,D016,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D017,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D018,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D019,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D020,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D021,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D022,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D023,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D024,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D025,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D026,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D027,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D028,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D029,DISGUISED_MISSING,ok,0,,,,,,1.0
R065,Claude,T1,rep1,D030,DISGUISED_MISSING,ok,0,,,,,,1.0
R067,ChatGPT,T1,rep1,D001,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D002,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D003,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D004,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D005,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D006,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D007,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D008,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D009,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D010,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D011,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D012,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D013,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D014,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D015,MISSING_VALUE,ok,0,,,,,,
R067,ChatGPT,T1,rep1,D016,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D017,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D018,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D019,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D020,DISGUISED_MISSING,ok,0,,,,,,1.0
R067,ChatGPT,T1,rep1,D021,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D022,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D023,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D024,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D025,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D026,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D027,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D028,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D029,DISGUISED_MISSING,ok,0,,,,,,0.0
R067,ChatGPT,T1,rep1,D030,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D001,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D002,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D003,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D004,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D005,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D006,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D007,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D008,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D009,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D010,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D011,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D012,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D013,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D014,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D015,MISSING_VALUE,ok,1,missing_keyword,,,,,
R068,Gemini,T1,rep1,D016,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D017,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D018,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D019,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D020,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D021,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D022,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D023,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D024,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D025,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D026,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D027,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D028,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D029,DISGUISED_MISSING,ok,0,,,,,,0.0
R068,Gemini,T1,rep1,D030,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D001,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D002,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D003,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D004,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D005,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D006,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D007,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D008,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D009,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D010,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D011,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D012,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D013,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D014,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D015,MISSING_VALUE,ok,1,numeric_at_trap_cell;missing_keyword,,,,,
R069,Gemini,T1,rep3,D016,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D017,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D018,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D019,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D020,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D021,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D022,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D023,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D024,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D025,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D026,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D027,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D028,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D029,DISGUISED_MISSING,ok,0,,,,,,0.0
R069,Gemini,T1,rep3,D030,DISGUISED_MISSING,ok,0,,,,,,0.0
R071,Claude,T1,rep3,D001,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D002,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D003,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D004,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D005,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D006,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D007,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D008,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D009,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D010,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D011,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D012,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D013,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D014,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D015,MISSING_VALUE,ok,0,,,,,,
R071,Claude,T1,rep3,D016,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D017,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D018,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D019,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D020,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D021,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D022,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D023,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D024,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D025,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D026,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D027,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D028,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D029,DISGUISED_MISSING,ok,0,,,,,,1.0
R071,Claude,T1,rep3,D030,DISGUISED_MISSING,ok,0,,,,,,1.0
R072,ChatGPT,T1,rep3,D001,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D002,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D003,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D004,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D005,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D006,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D007,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D008,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D009,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D010,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D011,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D012,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D013,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D014,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D015,MISSING_VALUE,ok,0,,,,,,
R072,ChatGPT,T1,rep3,D016,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D017,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D018,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D019,DISGUISED_MISSING,ok,1,agg_equals_trapped_and_undetected,,,,,0.0
R072,ChatGPT,T1,rep3,D020,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D021,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D022,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D023,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D024,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D025,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D026,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D027,DISGUISED_MISSING,ok,0,,,,,,0.0
R072,ChatGPT,T1,rep3,D028,DISGUISED_MISSING,ok,0,,,,,,0.0
